,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Liked by Vegetarians,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,No,Takes Reservations,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,No,Delivery,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Take-out,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Accepts Credit Cards,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,No,Accepts Apple Pay,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,No,Accepts Google Pay,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,"Lunch, Dinner",Good For,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Private Lot,Parking,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Bike Parking,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,No,Good for Kids,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Good for Groups,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Casual,Attire,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Casual,Ambience,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Average,Noise Level,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Beer & Wine Only,Alcohol,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Good For Happy Hour,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Outdoor Seating,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,No,Wi-Fi,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Has TV,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Waiter Service,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,No,Caters,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,19,16,22,51,86,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 9:00 pm,"American (Traditional),Cafes,Breweries",Dewey Beach,Claimed,,Yes,Gender Neutral Restrooms,Dewey Beer Co.,$11-30,,4.0,194 reviews,2100 Coastal Hwy
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Has Dairy-free Options,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Liked by Vegans,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Liked by Vegetarians,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Takes Reservations,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Delivery,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Take-out,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Accepts Credit Cards,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Accepts Apple Pay,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Accepts Google Pay,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Accepts Cryptocurrency,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,"Lunch, Dinner",Good For,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Street,Parking,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Bike Parking,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Wheelchair Accessible,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Good for Kids,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Good for Groups,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Casual,Attire,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Casual,Ambience,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Loud,Noise Level,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Live,Music,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Good For Dancing,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Full Bar,Alcohol,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,"Thu, Fri, Sat",Best Nights,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Smoking,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Outdoor Seating,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Free,Wi-Fi,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Has TV,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Dogs Allowed,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Waiter Service,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Caters,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,No,Has Pool Table,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,51,95,157,323,381,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 1:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"11:00 am - 11:00 pm
        
                Open now",11:00 am - 11:00 pm,"Pubs,American (Traditional),Pizza",Rehoboth Beach,Claimed,,Yes,Open to All,Dogfish Head Brewings & Eats,$11-30,,4.0,1007 reviews,320 Rehoboth Ave
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,Yes,Take-out,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,Yes,Accepts Credit Cards,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,No,Accepts Apple Pay,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,No,Accepts Google Pay,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,No,Accepts Cryptocurrency,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,Private Lot,Parking,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,Yes,Bike Parking,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,Yes,Wheelchair Accessible,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,Yes,Dogs Allowed,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,No,Caters,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,6,7,16,69,183,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,12:00 pm - 7:00 pm,11:00 am - 7:00 pm,"11:00 am - 7:00 pm
        
                Open now",11:00 am - 7:00 pm,"Breweries,Distilleries",Milton,Claimed,,Yes,Open to All,Dogfish Head Craft Brewery,Moderate,,4.5,281 reviews,6 Cannery Village Ctr
,5,6,9,14,23,11:00 am - 10:00 pm,11:00 am - 9:30 pm,11:00 am - 10:00 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 9:30 pm,Breweries,Rehoboth Beach,,,Yes,Take-out,Fins Big Oyster Brewery,Moderate,,4.0,57 reviews,19269 Coastal Hwy
,5,6,9,14,23,11:00 am - 10:00 pm,11:00 am - 9:30 pm,11:00 am - 10:00 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 9:30 pm,Breweries,Rehoboth Beach,,,Yes,Accepts Credit Cards,Fins Big Oyster Brewery,Moderate,,4.0,57 reviews,19269 Coastal Hwy
